CMDLINE C:\Users\avark\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 2.039062 1774894503.3744
MEM 12.152344 1774894503.4920
CHLD 5556 16.632812 1774894509.1019
CHLD 16452 16.335938 1774894509.1019
MEM 12.152344 1774894509.2086
CHLD 5556 16.632812 1774894509.2140
CHLD 16452 16.335938 1774894509.2140
MEM 12.152344 1774894509.3159
CHLD 5556 16.632812 1774894509.3180
CHLD 16452 16.335938 1774894509.3180
MEM 12.152344 1774894509.4237
CHLD 5556 16.632812 1774894509.4291
CHLD 16452 16.335938 1774894509.4291
MEM 12.152344 1774894509.5311
CHLD 5556 16.632812 1774894509.5382
CHLD 16452 16.335938 1774894509.5382
MEM 12.152344 1774894509.6389
CHLD 5556 16.632812 1774894509.6444
CHLD 16452 16.335938 1774894509.6444
MEM 12.152344 1774894509.7459
CHLD 5556 16.632812 1774894509.7485
CHLD 16452 16.335938 1774894509.7535
MEM 12.152344 1774894509.8538
CHLD 5556 16.632812 1774894509.8596
CHLD 16452 16.335938 1774894509.8596
MEM 12.152344 1774894509.9609
CHLD 5556 16.632812 1774894509.9638
CHLD 16452 16.335938 1774894509.9638
MEM 12.152344 1774894510.0683
CHLD 5556 16.632812 1774894510.0683
CHLD 16452 16.335938 1774894510.0683
MEM 12.152344 1774894510.1762
CHLD 5556 16.632812 1774894510.1789
CHLD 16452 16.335938 1774894510.1789
MEM 12.152344 1774894510.2843
CHLD 5556 16.632812 1774894510.2901
CHLD 16452 16.335938 1774894510.2901
MEM 12.152344 1774894510.3922
CHLD 5556 16.632812 1774894510.3976
CHLD 16452 16.335938 1774894510.3976
MEM 12.152344 1774894510.4994
CHLD 5556 16.632812 1774894510.5050
CHLD 16452 16.335938 1774894510.5050
MEM 12.152344 1774894510.6072
CHLD 5556 16.632812 1774894510.6092
CHLD 16452 16.335938 1774894510.6092
MEM 12.152344 1774894510.7142
CHLD 5556 16.632812 1774894510.7170
CHLD 16452 16.335938 1774894510.7170
MEM 12.152344 1774894510.8217
CHLD 5556 16.632812 1774894510.8217
CHLD 16452 16.335938 1774894510.8217
MEM 12.152344 1774894510.9287
CHLD 5556 16.632812 1774894510.9287
CHLD 16452 16.335938 1774894510.9287
MEM 12.152344 1774894511.0357
CHLD 5556 16.632812 1774894511.0400
CHLD 16452 16.335938 1774894511.0400
MEM 12.152344 1774894511.1431
CHLD 5556 16.632812 1774894511.1441
CHLD 16452 16.335938 1774894511.1441
MEM 12.152344 1774894511.2505
CHLD 5556 16.632812 1774894511.2585
CHLD 16452 16.335938 1774894511.2585
MEM 12.152344 1774894511.3590
CHLD 5556 16.632812 1774894511.3655
CHLD 16452 16.335938 1774894511.3655
MEM 12.152344 1774894511.4676
CHLD 5556 16.632812 1774894511.4676
CHLD 16452 16.335938 1774894511.4676
MEM 12.152344 1774894511.5747
CHLD 5556 16.632812 1774894511.5757
CHLD 16452 16.335938 1774894511.5757
MEM 12.152344 1774894511.6827
CHLD 5556 16.632812 1774894511.6847
CHLD 16452 16.335938 1774894511.6847
MEM 12.152344 1774894511.7902
CHLD 5556 16.632812 1774894511.7967
CHLD 16452 16.335938 1774894511.7967
MEM 12.152344 1774894511.8978
CHLD 5556 16.632812 1774894511.9048
CHLD 16452 16.335938 1774894511.9048
MEM 12.152344 1774894512.0053
CHLD 5556 16.632812 1774894512.0113
CHLD 16452 16.335938 1774894512.0113
MEM 12.152344 1774894512.1124
CHLD 5556 16.632812 1774894512.1200
CHLD 16452 16.335938 1774894512.1200
MEM 12.152344 1774894512.2208
CHLD 5556 16.632812 1774894512.2272
CHLD 16452 16.335938 1774894512.2272
MEM 12.152344 1774894512.3280
CHLD 5556 16.632812 1774894512.3335
CHLD 16452 16.335938 1774894512.3335
MEM 12.152344 1774894512.4367
CHLD 5556 16.632812 1774894512.4422
CHLD 16452 16.335938 1774894512.4422
MEM 12.152344 1774894512.5440
CHLD 5556 16.632812 1774894512.5501
CHLD 16452 16.335938 1774894512.5501
MEM 12.152344 1774894512.6527
CHLD 5556 16.632812 1774894512.6599
CHLD 16452 16.335938 1774894512.6599
MEM 12.152344 1774894512.7616
CHLD 5556 16.632812 1774894512.7621
CHLD 16452 16.335938 1774894512.7621
MEM 12.152344 1774894512.8688
CHLD 5556 16.632812 1774894512.8754
CHLD 16452 16.335938 1774894512.8754
MEM 12.152344 1774894512.9772
CHLD 5556 16.632812 1774894512.9840
CHLD 16452 16.335938 1774894512.9840
MEM 12.152344 1774894513.0849
CHLD 5556 16.632812 1774894513.0849
CHLD 16452 16.335938 1774894513.0849
MEM 12.152344 1774894513.1921
CHLD 5556 16.632812 1774894513.1921
CHLD 16452 16.335938 1774894513.1921
MEM 12.152344 1774894513.2992
CHLD 5556 16.632812 1774894513.3032
CHLD 16452 16.335938 1774894513.3032
MEM 12.152344 1774894513.4071
CHLD 5556 16.632812 1774894513.4099
CHLD 16452 16.402344 1774894513.4099
MEM 12.152344 1774894513.5147
CHLD 5556 16.632812 1774894513.5208
CHLD 16452 16.402344 1774894513.5208
MEM 12.152344 1774894513.6224
CHLD 5556 16.632812 1774894513.6224
CHLD 16452 16.402344 1774894513.6224
MEM 12.152344 1774894513.7310
CHLD 5556 16.632812 1774894513.7362
CHLD 16452 16.402344 1774894513.7362
MEM 12.152344 1774894513.8386
CHLD 5556 16.632812 1774894513.8446
CHLD 16452 16.402344 1774894513.8446
MEM 12.152344 1774894513.9458
CHLD 5556 16.632812 1774894513.9527
CHLD 16452 16.402344 1774894513.9527
MEM 12.152344 1774894514.0551
CHLD 5556 16.632812 1774894514.0551
CHLD 16452 16.402344 1774894514.0551
MEM 12.152344 1774894514.1621
CHLD 5556 16.632812 1774894514.1669
CHLD 16452 16.402344 1774894514.1669
MEM 12.152344 1774894514.2707
CHLD 5556 16.632812 1774894514.2777
CHLD 16452 16.402344 1774894514.2777
MEM 12.152344 1774894514.3782
CHLD 5556 16.632812 1774894514.3876
CHLD 16452 16.402344 1774894514.3876
MEM 12.152344 1774894514.4886
CHLD 5556 16.632812 1774894514.4945
CHLD 16452 16.402344 1774894514.4945
MEM 12.152344 1774894514.5956
CHLD 5556 16.632812 1774894514.6026
CHLD 16452 16.402344 1774894514.6026
MEM 12.152344 1774894514.7030
CHLD 5556 16.632812 1774894514.7059
CHLD 16452 16.402344 1774894514.7059
MEM 12.152344 1774894514.8119
CHLD 5556 16.632812 1774894514.8171
CHLD 16452 16.402344 1774894514.8171
MEM 12.152344 1774894514.9194
CHLD 5556 16.632812 1774894514.9194
CHLD 16452 16.402344 1774894514.9194
MEM 12.152344 1774894515.0266
CHLD 5556 16.632812 1774894515.0323
CHLD 16452 16.402344 1774894515.0323
MEM 12.152344 1774894515.1337
CHLD 5556 16.632812 1774894515.1407
CHLD 16452 16.402344 1774894515.1407
MEM 12.152344 1774894515.2410
CHLD 5556 16.632812 1774894515.2471
CHLD 16452 16.402344 1774894515.2471
MEM 12.152344 1774894515.3483
CHLD 5556 16.632812 1774894515.3538
CHLD 16452 16.402344 1774894515.3538
MEM 12.152344 1774894515.4558
CHLD 5556 16.632812 1774894515.4558
CHLD 16452 16.402344 1774894515.4558
MEM 12.152344 1774894515.5629
CHLD 5556 16.632812 1774894515.5688
CHLD 16452 16.402344 1774894515.5688
MEM 12.152344 1774894515.6702
CHLD 5556 16.632812 1774894515.6702
CHLD 16452 16.402344 1774894515.6702
MEM 12.152344 1774894515.7773
CHLD 5556 16.632812 1774894515.7823
CHLD 16452 16.402344 1774894515.7823
MEM 12.152344 1774894515.8844
CHLD 5556 16.632812 1774894515.8882
CHLD 16452 16.402344 1774894515.8882
MEM 12.152344 1774894515.9918
CHLD 5556 16.632812 1774894515.9976
CHLD 16452 16.402344 1774894515.9976
MEM 12.152344 1774894516.0984
CHLD 5556 16.632812 1774894516.1036
CHLD 16452 16.402344 1774894516.1036
MEM 12.152344 1774894516.2056
CHLD 5556 16.632812 1774894516.2126
CHLD 16452 16.402344 1774894516.2126
MEM 12.152344 1774894516.3134
CHLD 5556 16.632812 1774894516.3173
CHLD 16452 16.402344 1774894516.3173
MEM 12.152344 1774894516.4210
CHLD 5556 16.632812 1774894516.4266
CHLD 16452 16.402344 1774894516.4266
MEM 12.152344 1774894516.5283
CHLD 5556 16.632812 1774894516.5343
CHLD 16452 16.402344 1774894516.5343
MEM 12.152344 1774894516.6355
CHLD 5556 16.632812 1774894516.6426
CHLD 16452 16.402344 1774894516.6426
MEM 12.152344 1774894516.7442
CHLD 5556 16.632812 1774894516.7503
CHLD 16452 16.402344 1774894516.7503
MEM 12.152344 1774894516.8516
CHLD 5556 16.632812 1774894516.8516
CHLD 16452 16.402344 1774894516.8516
MEM 12.152344 1774894516.9594
CHLD 5556 16.632812 1774894516.9646
CHLD 16452 16.402344 1774894516.9646
MEM 12.152344 1774894517.0671
CHLD 5556 16.632812 1774894517.0711
CHLD 16452 16.402344 1774894517.0711
MEM 12.152344 1774894517.1756
CHLD 5556 16.632812 1774894517.1816
CHLD 16452 16.402344 1774894517.1816
MEM 12.152344 1774894517.2829
CHLD 5556 16.632812 1774894517.2907
CHLD 16452 16.402344 1774894517.2907
MEM 12.152344 1774894517.3915
CHLD 5556 16.632812 1774894517.3965
CHLD 16452 16.402344 1774894517.3965
MEM 12.152344 1774894517.4990
CHLD 5556 16.632812 1774894517.5042
CHLD 16452 16.402344 1774894517.5042
MEM 12.152344 1774894517.6071
CHLD 5556 16.632812 1774894517.6129
CHLD 16452 16.402344 1774894517.6129
MEM 12.152344 1774894517.7149
CHLD 5556 16.632812 1774894517.7215
CHLD 16452 16.402344 1774894517.7215
MEM 12.152344 1774894517.8233
CHLD 5556 16.632812 1774894517.8260
CHLD 16452 16.402344 1774894517.8260
MEM 12.152344 1774894517.9310
CHLD 5556 16.632812 1774894517.9368
CHLD 16452 16.402344 1774894517.9368
MEM 12.152344 1774894518.0385
CHLD 5556 16.632812 1774894518.0390
CHLD 16452 16.402344 1774894518.0390
MEM 12.152344 1774894518.1461
CHLD 5556 16.632812 1774894518.1530
CHLD 16452 16.402344 1774894518.1530
MEM 12.152344 1774894518.2538
CHLD 5556 16.632812 1774894518.2585
CHLD 16452 16.402344 1774894518.2585
MEM 12.152344 1774894518.3614
CHLD 5556 16.632812 1774894518.3644
CHLD 16452 16.402344 1774894518.3644
MEM 12.152344 1774894518.4686
CHLD 5556 16.632812 1774894518.4727
CHLD 16452 16.402344 1774894518.4727
MEM 12.152344 1774894518.5757
CHLD 5556 16.632812 1774894518.5817
CHLD 16452 16.402344 1774894518.5817
MEM 12.152344 1774894518.6829
CHLD 5556 16.632812 1774894518.6894
CHLD 16452 16.402344 1774894518.6894
MEM 12.152344 1774894518.7906
CHLD 5556 16.632812 1774894518.7959
CHLD 16452 16.402344 1774894518.7959
MEM 12.152344 1774894518.8982
CHLD 5556 16.632812 1774894518.9043
CHLD 16452 16.402344 1774894518.9043
MEM 12.152344 1774894519.0067
CHLD 5556 16.632812 1774894519.0131
CHLD 16452 16.402344 1774894519.0131
MEM 12.152344 1774894519.1147
CHLD 5556 16.632812 1774894519.1213
CHLD 16452 16.402344 1774894519.1213
MEM 12.152344 1774894519.2225
CHLD 5556 16.632812 1774894519.2286
CHLD 16452 16.402344 1774894519.2286
MEM 12.152344 1774894519.3300
CHLD 5556 16.632812 1774894519.3380
CHLD 16452 16.402344 1774894519.3380
MEM 12.152344 1774894519.4391
CHLD 5556 16.632812 1774894519.4452
CHLD 16452 16.402344 1774894519.4452
MEM 12.152344 1774894519.5469
CHLD 5556 16.632812 1774894519.5545
CHLD 16452 16.402344 1774894519.5545
MEM 12.152344 1774894519.6552
CHLD 5556 16.632812 1774894519.6606
CHLD 16452 16.402344 1774894519.6606
MEM 12.152344 1774894519.7624
CHLD 5556 16.632812 1774894519.7677
CHLD 16452 16.402344 1774894519.7677
MEM 12.152344 1774894519.8700
CHLD 5556 16.632812 1774894519.8758
CHLD 16452 16.402344 1774894519.8758
MEM 12.152344 1774894519.9781
CHLD 5556 16.632812 1774894519.9821
CHLD 16452 16.402344 1774894519.9821
MEM 12.152344 1774894520.0858
CHLD 5556 16.632812 1774894520.0933
CHLD 16452 16.402344 1774894520.0933
MEM 12.152344 1774894520.1940
CHLD 5556 16.632812 1774894520.2015
CHLD 16452 16.402344 1774894520.2015
MEM 12.152344 1774894520.3025
CHLD 5556 16.632812 1774894520.3099
CHLD 16452 16.402344 1774894520.3099
MEM 12.152344 1774894520.4109
CHLD 5556 16.632812 1774894520.4169
CHLD 16452 16.402344 1774894520.4169
MEM 12.152344 1774894520.5185
CHLD 5556 16.632812 1774894520.5243
CHLD 16452 16.402344 1774894520.5243
MEM 12.152344 1774894520.6264
CHLD 5556 16.632812 1774894520.6324
CHLD 16452 16.402344 1774894520.6324
MEM 12.152344 1774894520.7345
CHLD 5556 16.632812 1774894520.7415
CHLD 16452 16.402344 1774894520.7415
MEM 12.152344 1774894520.8429
CHLD 5556 16.632812 1774894520.8483
CHLD 16452 16.402344 1774894520.8483
MEM 12.152344 1774894520.9505
CHLD 5556 16.632812 1774894520.9571
CHLD 16452 16.402344 1774894520.9571
MEM 12.152344 1774894521.0594
CHLD 5556 16.632812 1774894521.0646
CHLD 16452 16.402344 1774894521.0646
MEM 12.152344 1774894521.1675
CHLD 5556 16.632812 1774894521.1725
CHLD 16452 16.402344 1774894521.1725
MEM 12.152344 1774894521.2747
CHLD 5556 16.632812 1774894521.2803
CHLD 16452 16.402344 1774894521.2803
MEM 12.152344 1774894521.3826
CHLD 5556 16.632812 1774894521.3889
CHLD 16452 16.402344 1774894521.3889
MEM 12.152344 1774894521.4902
CHLD 5556 16.632812 1774894521.4948
CHLD 16452 16.402344 1774894521.4948
MEM 12.152344 1774894521.5975
CHLD 5556 16.632812 1774894521.6055
CHLD 16452 16.402344 1774894521.6055
MEM 12.152344 1774894521.7061
CHLD 5556 16.632812 1774894521.7111
CHLD 16452 16.402344 1774894521.7111
MEM 12.152344 1774894521.8144
CHLD 5556 16.632812 1774894521.8221
CHLD 16452 16.402344 1774894521.8221
MEM 12.152344 1774894521.9227
CHLD 5556 16.632812 1774894521.9287
CHLD 16452 16.402344 1774894521.9287
MEM 12.152344 1774894522.0300
CHLD 5556 16.632812 1774894522.0380
CHLD 16452 16.402344 1774894522.0380
MEM 12.152344 1774894522.1385
CHLD 5556 16.632812 1774894522.1443
CHLD 16452 16.402344 1774894522.1443
MEM 12.152344 1774894522.2464
CHLD 5556 16.632812 1774894522.2555
CHLD 16452 16.402344 1774894522.2555
MEM 12.152344 1774894522.3562
CHLD 5556 16.632812 1774894522.3620
CHLD 16452 16.402344 1774894522.3620
MEM 12.152344 1774894522.4643
CHLD 5556 16.632812 1774894522.4723
CHLD 16452 16.402344 1774894522.4723
MEM 12.152344 1774894522.5730
CHLD 5556 16.632812 1774894522.5790
CHLD 16452 16.402344 1774894522.5790
MEM 12.152344 1774894522.6808
CHLD 5556 16.632812 1774894522.6859
CHLD 16452 16.402344 1774894522.6859
MEM 12.152344 1774894522.7885
CHLD 5556 16.632812 1774894522.7943
CHLD 16452 16.402344 1774894522.7943
MEM 12.152344 1774894522.8960
CHLD 5556 16.632812 1774894522.9029
CHLD 16452 16.402344 1774894522.9029
MEM 12.152344 1774894523.0050
CHLD 5556 16.632812 1774894523.0091
CHLD 16452 16.402344 1774894523.0091
MEM 12.152344 1774894523.1131
CHLD 5556 16.632812 1774894523.1203
CHLD 16452 16.402344 1774894523.1203
MEM 12.152344 1774894523.2211
CHLD 5556 16.632812 1774894523.2272
CHLD 16452 16.402344 1774894523.2272
MEM 12.152344 1774894523.3290
CHLD 5556 16.632812 1774894523.3369
CHLD 16452 16.402344 1774894523.3369
MEM 12.152344 1774894523.4384
CHLD 5556 16.632812 1774894523.4460
CHLD 16452 16.402344 1774894523.4460
MEM 12.152344 1774894523.5466
CHLD 5556 16.632812 1774894523.5541
CHLD 16452 16.402344 1774894523.5541
MEM 12.152344 1774894523.6550
CHLD 5556 16.632812 1774894523.6611
CHLD 16452 16.402344 1774894523.6611
MEM 12.152344 1774894523.7623
CHLD 5556 16.632812 1774894523.7663
CHLD 16452 16.402344 1774894523.7663
MEM 12.152344 1774894523.8699
CHLD 5556 16.632812 1774894523.8699
CHLD 16452 16.402344 1774894523.8699
MEM 12.152344 1774894523.9776
CHLD 5556 16.632812 1774894523.9846
CHLD 16452 16.402344 1774894523.9846
MEM 12.152344 1774894524.0868
CHLD 5556 16.632812 1774894524.0908
CHLD 16452 16.402344 1774894524.0908
MEM 12.152344 1774894524.1959
CHLD 5556 16.632812 1774894524.1959
CHLD 16452 16.402344 1774894524.1959
MEM 12.152344 1774894524.3035
CHLD 5556 16.632812 1774894524.3105
CHLD 16452 16.402344 1774894524.3105
MEM 12.152344 1774894524.4113
CHLD 5556 16.632812 1774894524.4113
CHLD 16452 16.402344 1774894524.4113
MEM 12.152344 1774894524.5192
CHLD 5556 16.632812 1774894524.5239
CHLD 16452 16.402344 1774894524.5239
MEM 12.152344 1774894524.6273
CHLD 5556 16.632812 1774894524.6342
CHLD 16452 16.402344 1774894524.6342
MEM 12.152344 1774894524.7354
CHLD 5556 16.632812 1774894524.7354
CHLD 16452 16.402344 1774894524.7354
MEM 12.152344 1774894524.8424
CHLD 5556 16.632812 1774894524.8424
CHLD 16452 16.402344 1774894524.8424
MEM 12.152344 1774894524.9491
CHLD 5556 16.632812 1774894524.9491
CHLD 16452 16.402344 1774894524.9491
MEM 12.152344 1774894525.0573
CHLD 5556 16.632812 1774894525.0631
CHLD 16452 16.402344 1774894525.0631
MEM 12.152344 1774894525.1659
CHLD 5556 16.632812 1774894525.1659
CHLD 16452 16.402344 1774894525.1659
MEM 12.152344 1774894525.2748
CHLD 5556 16.632812 1774894525.2748
CHLD 16452 16.402344 1774894525.2748
MEM 12.152344 1774894525.3822
CHLD 5556 16.632812 1774894525.3822
CHLD 16452 16.402344 1774894525.3822
MEM 12.152344 1774894525.4903
CHLD 5556 16.632812 1774894525.4930
CHLD 16452 16.402344 1774894525.4930
MEM 12.152344 1774894525.5987
CHLD 5556 16.632812 1774894525.6059
CHLD 16452 16.402344 1774894525.6059
MEM 12.152344 1774894525.7062
CHLD 5556 16.632812 1774894525.7131
CHLD 16452 16.402344 1774894525.7131
MEM 12.152344 1774894525.8133
CHLD 5556 16.632812 1774894525.8197
CHLD 16452 16.402344 1774894525.8197
MEM 12.152344 1774894525.9217
CHLD 5556 16.632812 1774894525.9265
CHLD 16452 16.402344 1774894525.9265
MEM 12.152344 1774894526.0292
CHLD 5556 16.632812 1774894526.0306
CHLD 16452 16.402344 1774894526.0306
MEM 12.152344 1774894526.1371
CHLD 5556 16.632812 1774894526.1436
CHLD 16452 16.402344 1774894526.1436
MEM 12.152344 1774894526.2445
CHLD 5556 16.632812 1774894526.2445
CHLD 16452 16.402344 1774894526.2445
MEM 12.152344 1774894526.3527
CHLD 5556 16.632812 1774894526.3527
CHLD 16452 16.402344 1774894526.3527
MEM 12.152344 1774894526.4609
CHLD 5556 16.632812 1774894526.4681
CHLD 16452 16.402344 1774894526.4681
MEM 12.152344 1774894526.5686
CHLD 5556 16.632812 1774894526.5761
CHLD 16452 16.402344 1774894526.5761
MEM 12.152344 1774894526.6770
CHLD 5556 16.632812 1774894526.6770
CHLD 16452 16.402344 1774894526.6770
MEM 12.152344 1774894526.7841
CHLD 5556 16.632812 1774894526.7877
CHLD 16452 16.402344 1774894526.7877
MEM 12.152344 1774894526.8925
CHLD 5556 16.632812 1774894526.8935
CHLD 16452 16.402344 1774894526.8935
MEM 12.152344 1774894527.0001
CHLD 5556 16.632812 1774894527.0001
CHLD 16452 16.402344 1774894527.0001
MEM 12.152344 1774894527.1074
CHLD 5556 16.632812 1774894527.1093
CHLD 16452 16.402344 1774894527.1093
MEM 12.152344 1774894527.2147
CHLD 5556 16.632812 1774894527.2147
CHLD 16452 16.402344 1774894527.2147
MEM 12.152344 1774894527.3221
CHLD 5556 16.632812 1774894527.3221
CHLD 16452 16.402344 1774894527.3221
MEM 12.152344 1774894527.4296
CHLD 5556 16.632812 1774894527.4296
CHLD 16452 16.402344 1774894527.4296
MEM 12.152344 1774894527.5373
CHLD 5556 16.632812 1774894527.5373
CHLD 16452 16.402344 1774894527.5373
MEM 12.152344 1774894527.6445
CHLD 5556 16.632812 1774894527.6445
CHLD 16452 16.402344 1774894527.6445
MEM 12.152344 1774894527.7520
CHLD 5556 16.632812 1774894527.7520
CHLD 16452 16.402344 1774894527.7520
MEM 12.152344 1774894527.8588
CHLD 5556 16.632812 1774894527.8646
CHLD 16452 16.402344 1774894527.8646
MEM 12.152344 1774894527.9662
CHLD 5556 16.632812 1774894527.9701
CHLD 16452 16.402344 1774894527.9701
MEM 12.152344 1774894528.0742
CHLD 5556 16.632812 1774894528.0742
CHLD 16452 16.402344 1774894528.0742
MEM 12.152344 1774894528.1818
CHLD 5556 16.632812 1774894528.1818
CHLD 16452 16.402344 1774894528.1818
MEM 12.152344 1774894528.2893
CHLD 5556 16.632812 1774894528.2893
CHLD 16452 16.402344 1774894528.2893
MEM 12.152344 1774894528.3965
CHLD 5556 16.632812 1774894528.3990
CHLD 16452 16.402344 1774894528.3990
MEM 12.152344 1774894528.5046
CHLD 5556 16.632812 1774894528.5046
CHLD 16452 16.402344 1774894528.5046
MEM 12.152344 1774894528.6112
CHLD 5556 16.632812 1774894528.6136
CHLD 16452 16.402344 1774894528.6136
MEM 12.152344 1774894528.7192
CHLD 5556 16.632812 1774894528.7266
CHLD 16452 16.402344 1774894528.7266
MEM 12.152344 1774894528.8276
